id	target	name	accession	tlen	query	name	accession	qlen				
AA_permease_C	PF13906.4	51	S_5sp_contig09344	-	451	1.30E-15	57.1	10.8				
AA_permease_C	PF13906.4	51	S_5sp_contig09344	-	451	1.30E-15	57.1	10.8				
AA_permease_2	PF13520.4	425	S_5sp_contig09344	-	451	1.90E-07	30.2	5.4				
AA_permease_2	PF13520.4	425	S_5sp_contig09344	-	451	1.90E-07	30.2	5.4				
Ribosomal_L36e	PF01158.16	96	S_5sp_contig09661_RC	-	157	1.60E-43	146.7	7.6				
MFS_1	PF07690.14	353	S_5sp_contig09723	-	385	9.30E-20	70.7	11.2				
Sugar_tr	PF00083.22	452	S_5sp_contig09723	-	385	4.40E-16	58.7	10.2				
MFS_4	PF06779.12	363	S_5sp_contig09723	-	385	7.50E-05	22	6.9				
Sugar_tr	PF00083.22	452	S_5sp_contig09723	-	384	5.70E-07	28.6	0.3				
Sugar_tr	PF00083.22	452	S_5sp_contig09723	-	384	5.70E-07	28.6	0.3				
Saccharop_dh_N	PF04455.10	100	S_5sp_contig09759	-	189	3.10E-15	56.3	0.1				
AlaDh_PNT_C	PF01262.19	214	S_5sp_contig09759	-	189	0.0003	20	0				
Sacchrp_dh_C	PF16653.3	264	S_5sp_contig09764	-	148	2.20E-12	47.5	0.1				
Sacchrp_dh_C	PF16653.3	264	S_5sp_contig09765	-	300	1.20E-08	35.2	0				
Sacchrp_dh_C	PF16653.3	264	S_5sp_contig09765	-	300	1.30E-12	48.2	0				
DUF1771	PF08590.8	64	S_5sp_contig10046	-	224	6.20E-18	64.8	13.6				
Smr	PF01713.19	79	S_5sp_contig10046	-	224	3.80E-06	27.1	0.4				
Smr	PF01713.19	79	S_5sp_contig10046	-	224	3.80E-06	27.1	0.4				
RRM_1	PF00076.20	70	S_5sp_contig10186_RC	-	61	5.00E-17	61.4	0.1	domain)			
RRM_1	PF00076.20	70	S_5sp_contig10357_RC	-	355	6.90E-07	28.9	0	domain)			
RRM_1	PF00076.20	70	S_5sp_contig10357_RC	-	355	6.90E-07	28.9	0	domain)			
RRM_1	PF00076.20	70	S_5sp_contig10357_RC	-	355	4.70E-22	77.5	0.1	domain)			
RRM_1	PF00076.20	70	S_5sp_contig10357_RC	-	355	4.70E-22	77.5	0.1	domain)			
RRM_1	PF00076.20	70	S_5sp_contig10357_RC	-	355	4.70E-22	77.5	0.1	domain)			
Aldo_ket_red	PF00248.19	292	S_5sp_contig10498	-	174	9.20E-27	93.8	0				
CK_II_beta	PF01214.16	183	S_5sp_contig10508_RC	-	93	7.00E-10	38.9	0.6				
CK_II_beta	PF01214.16	183	S_5sp_contig10510_RC	-	165	2.70E-55	186.9	0.8				
Aldose_epim	PF01263.18	301	S_5sp_contig10534_RC	-	232	2.10E-13	50.1	0				
Alpha_adaptinC2	PF02883.18	111	S_5sp_contig10630_RC	-	114	1.50E-30	105.6	0.3				
UPRTase	PF14681.4	207	S_5sp_contig10749	-	291	1.90E-13	50.2	0				
PRK	PF00485.16	197	S_5sp_contig10749	-	290	4.30E-31	108	0.9				
UPRTase	PF14681.4	207	S_5sp_contig10749	-	290	5.40E-28	97.7	0				
UPRTase	PF14681.4	207	S_5sp_contig10749	-	290	5.40E-28	97.7	0				
UPRTase	PF14681.4	207	S_5sp_contig10749	-	290	5.40E-28	97.7	0				
Pribosyltran	PF00156.25	159	S_5sp_contig10749	-	290	0.00038	19.9	0				
UPRTase	PF14681.4	207	S_5sp_contig10757	-	108	5.00E-09	35.8	0				
Actin	PF00022.17	407	S_5sp_contig10812	-	190	2.90E-10	39.2	0.1				
Actin	PF00022.17	407	S_5sp_contig10812	-	190	2.90E-10	39.2	0.1				
Actin	PF00022.17	407	S_5sp_contig10812	-	190	4.00E-34	117.8	0				
Actin	PF00022.17	407	S_5sp_contig10812	-	190	4.00E-34	117.8	0				
Actin	PF00022.17	407	S_5sp_contig10816	-	314	1.30E-28	99.7	0.2				
Actin	PF00022.17	407	S_5sp_contig10816	-	313	1.10E-45	155.9	0				
Actin	PF00022.17	407	S_5sp_contig10816	-	313	3.10E-18	65.4	0				
Actin	PF00022.17	407	S_5sp_contig10819	-	172	2.10E-55	187.9	0.1				
Tubulin_C	PF03953.15	125	S_5sp_contig10838_RC	-	41	2.10E-09	37.5	0				
FA_hydroxylase	PF04116.11	133	S_5sp_contig10893	-	112	1.80E-15	57.3	8.2				
AATF-Che1	PF13339.4	138	S_5sp_contig10902	-	174	4.90E-22	79	4.9				
tRNA-synt_1g	PF09334.9	391	S_5sp_contig10907	-	131	8.10E-05	21.4	0				
TOM20_plant	PF06552.10	187	S_5sp_contig10918	-	200	2.50E-10	40.3	0.3				
TOM20_plant	PF06552.10	187	S_5sp_contig10918	-	200	6.00E-21	74.9	0.1				
Ribosomal_L15e	PF00827.15	191	S_5sp_contig10935	-	179	2.30E-48	164.3	0.3				
Auxin_resp	PF06507.11	83	S_5sp_contig11082	-	170	0.00091	19.3	0				
AUX_IAA	PF02309.14	240	S_5sp_contig11086	-	253	0.00069	19.4	2.3				
AUX_IAA	PF02309.14	240	S_5sp_contig11086	-	253	0.00069	19.4	2.3				
RRM_1	PF00076.20	70	S_5sp_contig11163	-	194	8.80E-12	44.5	0	domain)			
RRM_1	PF00076.20	70	S_5sp_contig11163	-	194	8.80E-12	44.5	0	domain)			
RRM_1	PF00076.20	70	S_5sp_contig11163	-	194	8.80E-12	44.5	0	domain)			
ACBP	PF00887.17	85	S_5sp_contig11323	-	196	1.30E-28	98.9	0.5				
MFMR_assoc	PF16596.3	134	S_5sp_contig11328_RC	-	97	1.90E-10	41.2	1.8				
MFMR_assoc	PF16596.3	134	S_5sp_contig11328_RC	-	97	1.90E-10	41.2	1.8				
bZIP_1	PF00170.19	64	S_5sp_contig11328_RC	-	97	1.70E-06	27.9	10.7				
MFMR_assoc	PF16596.3	134	S_5sp_contig11329_RC	-	129	1.50E-05	25.3	15				
MFMR	PF07777.9	97	S_5sp_contig11329_RC	-	129	0.00023	21.5	9.6				
MFMR	PF07777.9	97	S_5sp_contig11329_RC	-	129	0.00023	21.5	9.6				
Glycos_transf_1	PF00534.18	172	S_5sp_contig11372_RC	-	200	1.40E-08	34.4	0				
Glyco_trans_1_4	PF13692.4	134	S_5sp_contig11372_RC	-	200	0.0004	20.7	0				
Flavokinase	PF01687.15	111	S_5sp_contig11393	-	304	8.30E-13	48.5	0				
Flavokinase	PF01687.15	111	S_5sp_contig11393	-	304	3.20E-14	53	0				
Flavokinase	PF01687.15	111	S_5sp_contig11396	-	331	3.80E-32	110.7	0				
Glyco_transf_8	PF01501.18	256	S_5sp_contig11461	-	420	1.40E-14	54.1	3.4				
Nucleotid_trans	PF03407.14	212	S_5sp_contig11461	-	420	0.00025	20.9	0.2				
EF1_GNE	PF00736.17	90	S_5sp_contig11475_RC	-	139	5.50E-14	52	0.2				
EF1_GNE	PF00736.17	90	S_5sp_contig11476_RC	-	311	9.70E-33	112.1	0.6				
STAG	PF08514.9	113	S_5sp_contig11513_RC	-	794	1.40E-23	82.9	0				
Cnd1	PF12717.5	162	S_5sp_contig11513_RC	-	794	1.30E-05	25.1	0.5				
Cnd1	PF12717.5	162	S_5sp_contig11513_RC	-	794	1.30E-05	25.1	0.5				
Cnd1	PF12717.5	162	S_5sp_contig11513_RC	-	794	1.30E-05	25.1	0.5				
Cnd1	PF12717.5	162	S_5sp_contig11513_RC	-	794	1.30E-05	25.1	0.5				
Gaa1	PF04114.12	477	S_5sp_contig11597	-	354	6.60E-07	28.6	0				
Gaa1	PF04114.12	477	S_5sp_contig11597	-	353	6.00E-20	71.6	0				
Gaa1	PF04114.12	477	S_5sp_contig11598	-	63	4.30E-18	65.5	0.1				
Cpn60_TCP1	PF00118.22	491	S_5sp_contig11676_RC	-	205	5.70E-30	104.2	0.1				
Pkinase	PF00069.23	264	S_5sp_contig11701	-	232	2.90E-63	213.6	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig11701	-	232	2.30E-33	115.4	0				
Kinase-like	PF14531.4	288	S_5sp_contig11701	-	232	3.60E-06	26.4	0				
DAGK_acc	PF00609.17	160	S_5sp_contig11772	-	101	2.60E-20	73.2	0.1				
AIM24	PF01987.15	202	S_5sp_contig11812	-	166	6.00E-18	65.2	0.1				
Taxilin	PF09728.7	308	S_5sp_contig11881_RC	-	198	3.30E-50	171	37.7				
TACC	PF05010.12	201	S_5sp_contig11881_RC	-	198	0.0002	21.1	30.2				
TACC	PF05010.12	201	S_5sp_contig11881_RC	-	198	0.0002	21.1	30.2				
Cyt-b5	PF00173.26	74	S_5sp_contig11976	-	90	3.10E-17	62.4	0				
GRAM	PF02893.18	114	S_5sp_contig11989	-	137	2.50E-13	49.7	0				
GRAM	PF02893.18	114	S_5sp_contig11991	-	142	0.00049	19.8	0.1				
GRAM	PF02893.18	114	S_5sp_contig11992	-	58	1.30E-06	28.1	0				
TPR_12	PF13424.4	77	S_5sp_contig12045_RC	-	513	1.50E-32	111.6	22.6				
TPR_12	PF13424.4	77	S_5sp_contig12045_RC	-	513	1.50E-32	111.6	22.6				
TPR_12	PF13424.4	77	S_5sp_contig12045_RC	-	513	1.50E-32	111.6	22.6				
TPR_12	PF13424.4	77	S_5sp_contig12045_RC	-	513	1.50E-32	111.6	22.6				
TPR_10	PF13374.4	42	S_5sp_contig12045_RC	-	513	9.20E-17	60.2	12.2				
TPR_10	PF13374.4	42	S_5sp_contig12045_RC	-	513	9.20E-17	60.2	12.2				
TPR_10	PF13374.4	42	S_5sp_contig12045_RC	-	513	9.20E-17	60.2	12.2				
TPR_10	PF13374.4	42	S_5sp_contig12045_RC	-	513	9.20E-17	60.2	12.2				
eIF3_p135	PF12807.5	176	S_5sp_contig12046_RC	-	821	2.30E-30	105.8	0				
CLU	PF13236.4	221	S_5sp_contig12046_RC	-	821	1.50E-25	90.2	0				
CLU	PF13236.4	221	S_5sp_contig12046_RC	-	820	1.30E-44	152.6	0				
CLU	PF13236.4	221	S_5sp_contig12046_RC	-	820	1.30E-44	152.6	0				
eIF3_p135	PF12807.5	176	S_5sp_contig12046_RC	-	820	1.30E-13	51.2	0.2				
DUF727	PF05303.10	105	S_5sp_contig12046_RC	-	820	0.00042	20.2	0				
Mem_trans	PF03547.16	387	S_5sp_contig12157	-	117	5.40E-06	24.9	0				
Mem_trans	PF03547.16	387	S_5sp_contig12164	-	326	7.20E-13	47.6	3.4				
Mem_trans	PF03547.16	387	S_5sp_contig12164	-	326	3.50E-05	22.2	0.2				
ATP-synt_ab	PF00006.23	213	S_5sp_contig12213	-	208	3.70E-49	167.1	0.2				
ATP-synt_ab_Xtn	PF16886.3	120	S_5sp_contig12213	-	208	0.0002	21.1	0				
ATP-synt_ab_Xtn	PF16886.3	120	S_5sp_contig12213	-	208	0.00028	20.6	0				
ATP-synt_ab	PF00006.23	213	S_5sp_contig12214	-	273	9.20E-47	159.3	0				
CBM_48	PF02922.16	83	S_5sp_contig12232_RC	-	230	2.00E-09	37.5	0				
bZIP_1	PF00170.19	64	S_5sp_contig12249_RC	-	392	1.40E-07	31.4	11.5				
bZIP_2	PF07716.13	54	S_5sp_contig12249_RC	-	392	2.30E-05	24.3	11.6				
DOG1	PF14144.4	77	S_5sp_contig12249_RC	-	392	6.30E-22	77.4	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig12295_RC	-	182	0.00014	21.1	0.1				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig12295_RC	-	182	0.00014	21.1	0.1				
Pkinase	PF00069.23	264	S_5sp_contig12295_RC	-	182	0.00019	20.8	0.2				
Pkinase	PF00069.23	264	S_5sp_contig12295_RC	-	182	0.00019	20.8	0.2				
IMS_C	PF11799.6	118	S_5sp_contig12313_RC	-	249	3.10E-13	50.3	0				
IMS_HHH	PF11798.6	32	S_5sp_contig12313_RC	-	249	1.60E-06	28	0.1				
IMS_HHH	PF11798.6	32	S_5sp_contig12313_RC	-	249	1.60E-06	28	0.1				
Snf7	PF03357.19	173	S_5sp_contig12364	-	170	6.00E-12	45.3	7.7				
Proteasome	PF00227.24	190	S_5sp_contig12454	-	116	1.40E-08	34.3	0				
Proteasome	PF00227.24	190	S_5sp_contig12454	-	116	7.20E-16	58.1	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig12573	-	469	9.20E-29	100.4	0				
Pkinase	PF00069.23	264	S_5sp_contig12573	-	469	8.30E-24	84.2	0				
RVT_2	PF07727.12	246	S_5sp_contig12573	-	469	7.00E-09	35.2	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig12574	-	268	1.10E-07	31.2	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig12577	-	127	4.60E-20	71.9	0				
Pkinase	PF00069.23	264	S_5sp_contig12577	-	127	3.80E-09	36.1	0				
COPI_C	PF06957.9	404	S_5sp_contig12584	-	244	5.90E-73	245.8	1.4				
COPI_C	PF06957.9	404	S_5sp_contig12586	-	206	2.40E-80	270.2	1.5				
Fis1_TPR_C	PF14853.4	53	S_5sp_contig12586	-	206	0.00023	21	0.2				
COPI_C	PF06957.9	404	S_5sp_contig12588	-	119	4.10E-33	114.6	1.5				
NAM	PF02365.13	82	S_5sp_contig12635_RC	-	842	2.60E-24	85.7	0.2				
SUI1	PF01253.20	76	S_5sp_contig12681_RC	-	414	2.10E-14	53.7	0				
SUI1	PF01253.20	76	S_5sp_contig12681_RC	-	414	2.10E-14	53.7	0				
DUF647	PF04884.12	240	S_5sp_contig12725	-	171	2.70E-55	187.5	0.1				
PTR2	PF00854.19	395	S_5sp_contig12742	-	414	8.40E-11	41.2	7.4				
PTR2	PF00854.19	395	S_5sp_contig12742	-	414	8.40E-11	41.2	7.4				
PTR2	PF00854.19	395	S_5sp_contig12742	-	413	1.20E-10	40.7	0.1				
PTR2	PF00854.19	395	S_5sp_contig12742	-	413	1.20E-10	40.7	0.1				
tRNA-synt_1e	PF01406.17	301	S_5sp_contig12765	-	263	1.10E-63	215.3	0.4				
tRNA-synt_1e	PF01406.17	301	S_5sp_contig12765	-	263	1.10E-63	215.3	0.4				
tRNA-synt_1e	PF01406.17	301	S_5sp_contig12765	-	262	1.30E-28	100.1	0				
tRNA-synt_1e	PF01406.17	301	S_5sp_contig12765	-	262	1.30E-28	100.1	0				
tRNA-synt_1g	PF09334.9	391	S_5sp_contig12765	-	262	9.90E-05	21.1	0				
TPT	PF03151.14	290	S_5sp_contig12778	-	96	0.00054	19.3	1.3				
WD40	PF00400.30	38	S_5sp_contig12790	-	157	4.60E-10	39.8	1.7				
WD40	PF00400.30	38	S_5sp_contig12790	-	157	4.60E-10	39.8	1.7				
ANAPC4_WD40	PF12894.5	92	S_5sp_contig12790	-	157	0.00029	21	0				
ANAPC4_WD40	PF12894.5	92	S_5sp_contig12790	-	157	0.00029	21	0				
Copine	PF07002.14	218	S_5sp_contig12797	-	283	1.80E-05	24.1	0.1				
Copine	PF07002.14	218	S_5sp_contig12797	-	283	1.80E-05	24.1	0.1				
Copine	PF07002.14	218	S_5sp_contig12797	-	282	1.10E-21	77.1	0				
Copine	PF07002.14	218	S_5sp_contig12797	-	282	1.10E-21	77.1	0				
PK_C	PF02887.14	117	S_5sp_contig12892	-	111	0.00026	21.1	0				
TPT	PF03151.14	290	S_5sp_contig12902	-	198	2.30E-30	105.8	0.8				
UAA	PF08449.9	302	S_5sp_contig12902	-	198	0.00028	20.1	0.6				
EamA	PF00892.18	137	S_5sp_contig12902	-	198	0.00084	19.4	1.4				
TPT	PF03151.14	290	S_5sp_contig12908	-	232	6.00E-30	104.5	0.6				
UAA	PF08449.9	302	S_5sp_contig12908	-	232	0.00078	18.6	0.9				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	1.20E-19	69.9	7.7				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	1.20E-19	69.9	7.7				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	1.20E-19	69.9	7.7				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	1.20E-19	69.9	7.7				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	1.20E-19	69.9	7.7				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	3.60E-18	65.1	3.6				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	3.60E-18	65.1	3.6				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	3.60E-18	65.1	3.6				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	3.60E-18	65.1	3.6				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	3.60E-18	65.1	3.6				
Kelch_2	PF07646.13	49	S_5sp_contig12909	-	315	5.90E-17	60.8	4.1				
Kelch_2	PF07646.13	49	S_5sp_contig12909	-	315	5.90E-17	60.8	4.1				
Kelch_2	PF07646.13	49	S_5sp_contig12909	-	315	5.90E-17	60.8	4.1				
Kelch_2	PF07646.13	49	S_5sp_contig12909	-	315	5.90E-17	60.8	4.1				
Kelch_2	PF07646.13	49	S_5sp_contig12909	-	315	5.90E-17	60.8	4.1				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	6.70E-16	57.7	0.2				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	6.70E-16	57.7	0.2				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	6.70E-16	57.7	0.2				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	6.70E-16	57.7	0.2				
Kelch_6	PF13964.4	50	S_5sp_contig12909	-	315	4.40E-11	42.5	6.3				
Kelch_6	PF13964.4	50	S_5sp_contig12909	-	315	4.40E-11	42.5	6.3				
Kelch_6	PF13964.4	50	S_5sp_contig12909	-	315	4.40E-11	42.5	6.3				
Kelch_6	PF13964.4	50	S_5sp_contig12909	-	315	4.40E-11	42.5	6.3				
Kelch_6	PF13964.4	50	S_5sp_contig12909	-	315	4.40E-11	42.5	6.3				
Kelch_1	PF01344.23	46	S_5sp_contig12909	-	315	2.60E-09	36.4	0.6				
Kelch_1	PF01344.23	46	S_5sp_contig12909	-	315	2.60E-09	36.4	0.6				
Kelch_1	PF01344.23	46	S_5sp_contig12909	-	315	2.60E-09	36.4	0.6				
Kelch_1	PF01344.23	46	S_5sp_contig12909	-	315	2.60E-09	36.4	0.6				
Kelch_1	PF01344.23	46	S_5sp_contig12909	-	315	2.60E-09	36.4	0.6				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	2.80E-16	59	0.4				
Kelch_4	PF13418.4	49	S_5sp_contig12909	-	315	2.80E-16	59	0.4				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	4.00E-13	49.2	0.4				
Kelch_3	PF13415.4	49	S_5sp_contig12909	-	315	4.00E-13	49.2	0.4				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	7.40E-06	25.7	0.1				
Kelch_5	PF13854.4	42	S_5sp_contig12909	-	315	7.40E-06	25.7	0.1				
RRM_1	PF00076.20	70	S_5sp_contig12919	-	270	1.90E-26	91.6	3.2	domain)			
RRM_1	PF00076.20	70	S_5sp_contig12919	-	270	1.90E-26	91.6	3.2	domain)			
RRM_1	PF00076.20	70	S_5sp_contig12919	-	270	1.90E-26	91.6	3.2	domain)			
Nup35_RRM_2	PF14605.4	56	S_5sp_contig12919	-	270	4.60E-13	48.8	0				
Nup35_RRM_2	PF14605.4	56	S_5sp_contig12919	-	270	4.60E-13	48.8	0				
Spermine_synth	PF01564.15	247	S_5sp_contig13013	-	45	1.10E-05	24.4	0				
TPT	PF03151.14	290	S_5sp_contig13045	-	211	6.40E-36	124.1	10.8				
EamA	PF00892.18	137	S_5sp_contig13045	-	211	3.20E-10	40.2	9.2				
EamA	PF00892.18	137	S_5sp_contig13045	-	211	3.20E-10	40.2	9.2				
DUF1682	PF07946.12	321	S_5sp_contig13054	-	90	8.90E-16	57.9	1.6				
Abhydrolase_1	PF00561.18	256	S_5sp_contig13101	-	160	3.20E-13	49.8	0				
Abhydrolase_1	PF00561.18	256	S_5sp_contig13101	-	160	3.20E-13	49.8	0				
Hydrolase_4	PF12146.6	239	S_5sp_contig13101	-	160	3.60E-13	49.2	0.1				
Hydrolase_4	PF12146.6	239	S_5sp_contig13101	-	160	3.60E-13	49.2	0.1				
Peptidase_S9	PF00326.19	212	S_5sp_contig13101	-	160	8.90E-09	35	0				
Abhydrolase_6	PF12697.5	212	S_5sp_contig13101	-	160	3.80E-05	24.3	0				
DLH	PF01738.16	217	S_5sp_contig13101	-	160	0.00029	20.3	0				
DLH	PF01738.16	217	S_5sp_contig13101	-	160	0.00029	20.3	0				
Peptidase_S15	PF02129.16	269	S_5sp_contig13101	-	160	0.0003	20.3	0				
Peptidase_S15	PF02129.16	269	S_5sp_contig13101	-	160	0.0003	20.3	0				
Lipase_3	PF01764.23	141	S_5sp_contig13101	-	160	0.0009	19	0				
S-methyl_trans	PF02574.14	268	S_5sp_contig13133_RC	-	131	4.30E-08	33.2	0.1				
S-methyl_trans	PF02574.14	268	S_5sp_contig13135_RC	-	153	0.00015	21.5	0.1				
S-methyl_trans	PF02574.14	268	S_5sp_contig13135_RC	-	152	2.00E-19	70.3	0				
peroxidase	PF00141.21	229	S_5sp_contig13187	-	216	1.60E-12	47.5	0				
TLD	PF07534.14	139	S_5sp_contig13262	-	253	1.40E-13	51.1	0				
Rcd1	PF04078.11	259	S_5sp_contig13277	-	136	4.50E-58	196.4	0.1				
Rcd1	PF04078.11	259	S_5sp_contig13277	-	136	3.40E-05	23.1	0				
RPOL_N	PF14700.4	336	S_5sp_contig13329	-	159	5.10E-13	49	0.3				
RPOL_N	PF14700.4	336	S_5sp_contig13329	-	158	6.00E-10	38.9	0.6				
Lung_7-TM_R	PF06814.11	295	S_5sp_contig13493	-	99	2.40E-11	43.2	1.4				
Sec1	PF00995.21	569	S_5sp_contig13584	-	242	4.40E-37	128.4	0.4				
Sec1	PF00995.21	569	S_5sp_contig13585	-	94	4.00E-09	36.1	0				
Pkinase	PF00069.23	264	S_5sp_contig13724	-	258	0.0005	19.4	0				
PP2C	PF00481.19	258	S_5sp_contig13952	-	126	3.90E-28	98.7	0				
LRR_9	PF14580.4	175	S_5sp_contig13964_RC	-	181	7.10E-76	253.4	3.3				
LRR_4	PF12799.5	43	S_5sp_contig13964_RC	-	181	1.10E-11	44.5	17.1				
LRR_4	PF12799.5	43	S_5sp_contig13964_RC	-	181	1.10E-11	44.5	17.1				
LRR_4	PF12799.5	43	S_5sp_contig13964_RC	-	181	1.10E-11	44.5	17.1				
LRR_4	PF12799.5	43	S_5sp_contig13964_RC	-	181	1.10E-11	44.5	17.1				
LRR_4	PF12799.5	43	S_5sp_contig13964_RC	-	181	1.10E-11	44.5	17.1				
LRR_8	PF13855.4	61	S_5sp_contig13964_RC	-	181	1.00E-08	34.7	19.3				
LRR_8	PF13855.4	61	S_5sp_contig13964_RC	-	181	1.00E-08	34.7	19.3				
LRR_8	PF13855.4	61	S_5sp_contig13964_RC	-	181	1.00E-08	34.7	19.3				
TPR_12	PF13424.4	77	S_5sp_contig13969	-	282	1.10E-34	118.5	23.4				
TPR_12	PF13424.4	77	S_5sp_contig13969	-	282	1.10E-34	118.5	23.4				
TPR_12	PF13424.4	77	S_5sp_contig13969	-	282	1.10E-34	118.5	23.4				
TPR_12	PF13424.4	77	S_5sp_contig13969	-	282	1.10E-34	118.5	23.4				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_10	PF13374.4	42	S_5sp_contig13969	-	282	1.70E-31	107.1	12.7				
TPR_1	PF00515.26	34	S_5sp_contig13969	-	282	3.00E-16	58.3	11.4				
TPR_1	PF00515.26	34	S_5sp_contig13969	-	282	3.00E-16	58.3	11.4				
TPR_1	PF00515.26	34	S_5sp_contig13969	-	282	3.00E-16	58.3	11.4				
TPR_1	PF00515.26	34	S_5sp_contig13969	-	282	3.00E-16	58.3	11.4				
TPR_1	PF00515.26	34	S_5sp_contig13969	-	282	3.00E-16	58.3	11.4				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_2	PF07719.15	34	S_5sp_contig13969	-	282	1.70E-14	52.6	18.8				
TPR_7	PF13176.4	36	S_5sp_contig13969	-	282	1.30E-10	40.4	8.7				
TPR_7	PF13176.4	36	S_5sp_contig13969	-	282	1.30E-10	40.4	8.7				
TPR_7	PF13176.4	36	S_5sp_contig13969	-	282	1.30E-10	40.4	8.7				
TPR_7	PF13176.4	36	S_5sp_contig13969	-	282	1.30E-10	40.4	8.7				
TPR_7	PF13176.4	36	S_5sp_contig13969	-	282	1.30E-10	40.4	8.7				
TPR_8	PF13181.4	34	S_5sp_contig13969	-	282	2.20E-08	33.5	16				
TPR_8	PF13181.4	34	S_5sp_contig13969	-	282	2.20E-08	33.5	16				
TPR_8	PF13181.4	34	S_5sp_contig13969	-	282	2.20E-08	33.5	16				
TPR_8	PF13181.4	34	S_5sp_contig13969	-	282	2.20E-08	33.5	16				
TPR_8	PF13181.4	34	S_5sp_contig13969	-	282	2.20E-08	33.5	16				
TPR_19	PF14559.4	68	S_5sp_contig13969	-	282	2.20E-08	34.3	5.8				
TPR_19	PF14559.4	68	S_5sp_contig13969	-	282	2.20E-08	34.3	5.8				
TPR_19	PF14559.4	68	S_5sp_contig13969	-	282	2.20E-08	34.3	5.8				
TPR_19	PF14559.4	68	S_5sp_contig13969	-	282	2.20E-08	34.3	5.8				
TPR_16	PF13432.4	68	S_5sp_contig13969	-	282	2.60E-06	27.9	4.4				
TPR_16	PF13432.4	68	S_5sp_contig13969	-	282	2.60E-06	27.9	4.4				
TPR_16	PF13432.4	68	S_5sp_contig13969	-	282	2.60E-06	27.9	4.4				
TPR_17	PF13431.4	34	S_5sp_contig13969	-	282	5.40E-05	23.2	6				
TPR_17	PF13431.4	34	S_5sp_contig13969	-	282	5.40E-05	23.2	6				
TPR_17	PF13431.4	34	S_5sp_contig13969	-	282	5.40E-05	23.2	6				
TPR_17	PF13431.4	34	S_5sp_contig13969	-	282	5.40E-05	23.2	6				
TPR_17	PF13431.4	34	S_5sp_contig13969	-	282	5.40E-05	23.2	6				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
TPR_14	PF13428.4	44	S_5sp_contig13969	-	282	0.00018	21.9	5.3				
ANAPC3	PF12895.5	82	S_5sp_contig13969	-	282	0.00071	19.6	3.4				
ANAPC3	PF12895.5	82	S_5sp_contig13969	-	282	0.00071	19.6	3.4				
ANAPC3	PF12895.5	82	S_5sp_contig13969	-	282	0.00071	19.6	3.4				
